Location,Room,Area,Floor,Price
Qara Qarayev m.,3 otaqlı,60 m²,10/16 mərtəbə,135 000
Neftçilər m.,3 otaqlı,85 m²,5/18 mərtəbə,210 000
Neftçilər m.,2 otaqlı,60 m²,5/5 mərtəbə,120 000
Qara Qarayev m.,3 otaqlı,97 m²,15/17 mərtəbə,205 000
Neftçilər m.,3 otaqlı,75 m²,3/5 mərtəbə,160 000
Neftçilər m.,2 otaqlı,49 m²,5/5 mərtəbə,94 500
Neftçilər m.,3 otaqlı,136 m²,5/19 mərtəbə,244 800
Qara Qarayev m.,3 otaqlı,70 m²,7/16 mərtəbə,110 000
Qara Qarayev m.,4 otaqlı,135 m²,15/17 mərtəbə,292 900
Qara Qarayev m.,2 otaqlı,60 m²,5/5 mərtəbə,124 500
Neftçilər m.,2 otaqlı,47 m²,5/5 mərtəbə,97 000
Neftçilər m.,4 otaqlı,85 m²,2/5 mərtəbə,148 900
Qara Qarayev m.,3 otaqlı,109 m²,9/16 mərtəbə,220 000
Neftçilər m.,2 otaqlı,63 m²,11/18 mərtəbə,144 000
Neftçilər m.,2 otaqlı,88 m²,11/14 mərtəbə,215 000
Qara Qarayev m.,2 otaqlı,70 m²,15/19 mərtəbə,176 000
Neftçilər m.,2 otaqlı,75 m²,7/16 mərtəbə,168 500
Neftçilər m.,3 otaqlı,138.4 m²,15/17 mərtəbə,235 280
Qara Qarayev m.,2 otaqlı,108 m²,9/16 mərtəbə,200 000
Neftçilər m.,3 otaqlı,80 m²,4/5 mərtəbə,138 000
Neftçilər m.,2 otaqlı,35 m²,5/5 mərtəbə,90 000
Neftçilər m.,2 otaqlı,55 m²,5/14 mərtəbə,137 000
Neftçilər m.,2 otaqlı,50 m²,2/5 mərtəbə,120 000
Neftçilər m.,3 otaqlı,136 m²,5/19 mərtəbə,244 800
Neftçilər m.,3 otaqlı,65 m²,3/5 mərtəbə,158 000
Neftçilər m.,4 otaqlı,110 m²,8/15 mərtəbə,179 000
Neftçilər m.,3 otaqlı,70 m²,5/5 mərtəbə,130 000
Neftçilər m.,1 otaqlı,32 m²,3/5 mərtəbə,95 000
Neftçilər m.,1 otaqlı,36 m²,5/5 mərtəbə,93 000
Neftçilər m.,2 otaqlı,102 m²,16/17 mərtəbə,183 000
Neftçilər m.,3 otaqlı,126 m²,10/14 mərtəbə,233 000
Qara Qarayev m.,2 otaqlı,108.5 m²,9/16 mərtəbə,200 000
Neftçilər m.,2 otaqlı,47 m²,2/5 mərtəbə,110 000
Neftçilər m.,3 otaqlı,136 m²,5/19 mərtəbə,244 800
Neftçilər m.,2 otaqlı,55 m²,16/16 mərtəbə,77 000
Qara Qarayev m.,1 otaqlı,48 m²,9/16 mərtəbə,78 500
Neftçilər m.,4 otaqlı,122 m²,7/16 mərtəbə,270 000
Neftçilər m.,2 otaqlı,68 m²,18/20 mərtəbə,152 000
Neftçilər m.,3 otaqlı,50 m²,2/5 mərtəbə,114 000
Neftçilər m.,2 otaqlı,35 m²,4/5 mərtəbə,97 900
Neftçilər m.,3 otaqlı,140 m²,10/12 mərtəbə,235 900
Neftçilər m.,2 otaqlı,85 m²,3/16 mərtəbə,185 000
Neftçilər m.,2 otaqlı,70 m²,7/16 mərtəbə,164 800
Neftçilər m.,2 otaqlı,50 m²,3/5 mərtəbə,120 000
Neftçilər m.,2 otaqlı,102 m²,11/14 mərtəbə,157 000
8 Noyabr m.,2 otaqlı,72 m²,6/18 mərtəbə,148 000
20 Yanvar m.,3 otaqlı,95.8 m²,12/14 mərtəbə,182 978
Memar Əcəmi m.,2 otaqlı,45 m²,2/5 mərtəbə,112 000
20 Yanvar m.,2 otaqlı,52.9 m²,20/20 mərtəbə,150 765
20 Yanvar m.,2 otaqlı,48 m²,19/20 mərtəbə,135 000
İnşaatçılar m.,6 otaqlı,320 m²,17/18 mərtəbə,440 000
8 Noyabr m.,2 otaqlı,55 m²,3/14 mərtəbə,185 000
20 Yanvar m.,3 otaqlı,104 m²,11/13 mərtəbə,255 000
8 Noyabr m.,3 otaqlı,100 m²,6/17 mərtəbə,340 000
20 Yanvar m.,3 otaqlı,105 m²,10/14 mərtəbə,250 000
20 Yanvar m.,3 otaqlı,100 m²,10/20 mərtəbə,266 000
20 Yanvar m.,3 otaqlı,105 m²,17/19 mərtəbə,228 000
İnşaatçılar m.,2 otaqlı,90 m²,12/17 mərtəbə,246 000
20 Yanvar m.,3 otaqlı,68 m²,2/20 mərtəbə,168 000
20 Yanvar m.,3 otaqlı,75 m²,8/20 mərtəbə,215 000
20 Yanvar m.,3 otaqlı,61 m²,6/20 mərtəbə,168 000
Memar Əcəmi m.,2 otaqlı,50 m²,1/5 mərtəbə,120 000
20 Yanvar m.,2 otaqlı,97 m²,8/16 mərtəbə,197 000
20 Yanvar m.,2 otaqlı,54 m²,18/20 mərtəbə,139 000
20 Yanvar m.,2 otaqlı,60 m²,10/17 mərtəbə,145 000
8 Noyabr m.,2 otaqlı,40 m²,4/5 mərtəbə,135 000
İnşaatçılar m.,2 otaqlı,75 m²,12/17 mərtəbə,198 000
Memar Əcəmi m.,3 otaqlı,85 m²,4/5 mərtəbə,155 000
Memar Əcəmi m.,3 otaqlı,85 m²,4/5 mərtəbə,155 000
8 Noyabr m.,3 otaqlı,145 m²,20/27 mərtəbə,310 000
20 Yanvar m.,4 otaqlı,127 m²,9/18 mərtəbə,300 000
20 Yanvar m.,3 otaqlı,92 m²,14/19 mərtəbə,215 000
20 Yanvar m.,4 otaqlı,110 m²,16/17 mərtəbə,310 000
20 Yanvar m.,2 otaqlı,47.3 m²,20/20 mərtəbə,129 602
20 Yanvar m.,2 otaqlı,75 m²,12/19 mərtəbə,198 000
8 Noyabr m.,4 otaqlı,130 m²,8/13 mərtəbə,350 000
20 Yanvar m.,3 otaqlı,110 m²,14/17 mərtəbə,255 000
20 Yanvar m.,2 otaqlı,54 m²,1/16 mərtəbə,140 000
8 Noyabr m.,2 otaqlı,107 m²,13/27 mərtəbə,325 000
Memar Əcəmi m.,2 otaqlı,45 m²,5/5 mərtəbə,109 000
20 Yanvar m.,2 otaqlı,48 m²,19/20 mərtəbə,139 000
8 Noyabr m.,3 otaqlı,104 m²,15/17 mərtəbə,260 000
20 Yanvar m.,2 otaqlı,55 m²,19/21 mərtəbə,139 000
20 Yanvar m.,2 otaqlı,50 m²,13/17 mərtəbə,137 000
20 Yanvar m.,2 otaqlı,46 m²,4/5 mərtəbə,135 000
20 Yanvar m.,2 otaqlı,53 m²,18/20 mərtəbə,139 000
20 Yanvar m.,2 otaqlı,66.8 m²,12/14 mərtəbə,140 948
20 Yanvar m.,2 otaqlı,65.6 m²,12/14 mərtəbə,127 920
20 Yanvar m.,3 otaqlı,114.6 m²,3/14 mərtəbə,228 054
20 Yanvar m.,3 otaqlı,95.8 m²,12/14 mərtəbə,182 978
20 Yanvar m.,2 otaqlı,88.8 m²,5/14 mərtəbə,183 816
8 Noyabr m.,4 otaqlı,130 m²,8/13 mərtəbə,350 000
20 Yanvar m.,3 otaqlı,176 m²,9/19 mərtəbə,300 000
20 Yanvar m.,3 otaqlı,105 m²,2/17 mərtəbə,270 000
Memar Əcəmi m.,2 otaqlı,55 m²,2/5 mərtəbə,135 000
İnşaatçılar m.,3 otaqlı,90 m²,12/19 mərtəbə,215 000
İnşaatçılar m.,2 otaqlı,86 m²,3/11 mərtəbə,177 000
20 Yanvar m.,2 otaqlı,50 m²,3/7 mərtəbə,150 000
20 Yanvar m.,2 otaqlı,50 m²,11/17 mərtəbə,132 000
20 Yanvar m.,2 otaqlı,80 m²,17/19 mərtəbə,211 000
20 Yanvar m.,3 otaqlı,87 m²,13/19 mərtəbə,205 000
20 Yanvar m.,3 otaqlı,105 m²,17/19 mərtəbə,228 000
İnşaatçılar m.,3 otaqlı,125 m²,18/19 mərtəbə,212 000
20 Yanvar m.,3 otaqlı,75 m²,8/20 mərtəbə,215 000
20 Yanvar m.,3 otaqlı,100 m²,10/20 mərtəbə,260 000
Memar Əcəmi m.,2 otaqlı,55 m²,3/5 mərtəbə,117 000
İnşaatçılar m.,2 otaqlı,97.7 m²,5/22 mərtəbə,129 000
20 Yanvar m.,2 otaqlı,70 m²,4/5 mərtəbə,135 000
İnşaatçılar m.,3 otaqlı,90 m²,6/19 mərtəbə,229 000
20 Yanvar m.,2 otaqlı,72 m²,10/16 mərtəbə,180 000
20 Yanvar m.,2 otaqlı,92 m²,7/19 mərtəbə,210 000
20 Yanvar m.,3 otaqlı,87 m²,14/19 mərtəbə,215 000
20 Yanvar m.,4 otaqlı,130 m²,17/17 mərtəbə,245 000
20 Yanvar m.,2 otaqlı,50 m²,11/18 mərtəbə,132 000
20 Yanvar m.,2 otaqlı,60 m²,4/5 mərtəbə,128 000
20 Yanvar m.,2 otaqlı,52 m²,4/5 mərtəbə,135 000
8 Noyabr m.,3 otaqlı,126 m²,3/13 mərtəbə,285 000
20 Yanvar m.,3 otaqlı,120 m²,13/18 mərtəbə,230 000
20 Yanvar m.,3 otaqlı,100 m²,10/20 mərtəbə,260 000
8 Noyabr m.,3 otaqlı,107 m²,11/13 mərtəbə,350 000
Memar Əcəmi m.,2 otaqlı,41.2 m²,1/5 mərtəbə,210 000
20 Yanvar m.,4 otaqlı,150 m²,14/16 mərtəbə,315 000
8 Noyabr m.,3 otaqlı,143 m²,8/18 mərtəbə,335 000
İnşaatçılar m.,4 otaqlı,141 m²,3/19 mərtəbə,325 000
Memar Əcəmi m.,2 otaqlı,58 m²,4/5 mərtəbə,128 000
20 Yanvar m.,2 otaqlı,47.3 m²,20/20 mərtəbə,129 602
20 Yanvar m.,3 otaqlı,112.7 m²,1/16 mərtəbə,214 130
20 Yanvar m.,2 otaqlı,52.9 m²,20/20 mərtəbə,150 765
20 Yanvar m.,3 otaqlı,101.3 m²,20/20 mərtəbə,232 990
20 Yanvar m.,2 otaqlı,47.1 m²,18/20 mərtəbə,129 525
20 Yanvar m.,2 otaqlı,43.2 m²,3/19 mərtəbə,115 000
20 Yanvar m.,3 otaqlı,105 m²,17/19 mərtəbə,228 000
20 Yanvar m.,3 otaqlı,114.6 m²,3/14 mərtəbə,228 054
20 Yanvar m.,3 otaqlı,78.7 m²,9/20 mərtəbə,224 295
20 Yanvar m.,2 otaqlı,81.6 m²,2/20 mərtəbə,187 680
20 Yanvar m.,2 otaqlı,47.2 m²,2/20 mərtəbə,133 576
20 Yanvar m.,2 otaqlı,47.1 m²,18/20 mərtəbə,129 525
20 Yanvar m.,3 otaqlı,76.9 m²,11/20 mərtəbə,221 472
İnşaatçılar m.,3 otaqlı,125 m²,18/19 mərtəbə,212 000
8 Noyabr m.,3 otaqlı,146 m²,3/14 mərtəbə,350 000
20 Yanvar m.,3 otaqlı,121 m²,8/9 mərtəbə,289 000
20 Yanvar m.,3 otaqlı,170 m²,19/21 mərtəbə,169 900
20 Yanvar m.,3 otaqlı,68 m²,2/20 mərtəbə,168 000
Memar Əcəmi m.,3 otaqlı,57 m²,13/17 mərtəbə,176 000
20 Yanvar m.,2 otaqlı,65 m²,11/20 mərtəbə,160 000
20 Yanvar m.,2 otaqlı,75 m²,2/17 mərtəbə,200 000
Memar Əcəmi m.,2 otaqlı,48 m²,4/5 mərtəbə,122 000
20 Yanvar m.,4 otaqlı,127 m²,9/18 mərtəbə,300 000
20 Yanvar m.,3 otaqlı,127 m²,10/17 mərtəbə,278 000
İnşaatçılar m.,3 otaqlı,140 m²,11/11 mərtəbə,147 000
20 Yanvar m.,2 otaqlı,48 m²,2/18 mərtəbə,128 000
20 Yanvar m.,3 otaqlı,95 m²,13/20 mərtəbə,210 000
Memar Əcəmi m.,2 otaqlı,50 m²,2/5 mərtəbə,128 000
20 Yanvar m.,2 otaqlı,48 m²,19/20 mərtəbə,139 000
Memar Əcəmi m.,3 otaqlı,84 m²,3/17 mərtəbə,235 000
20 Yanvar m.,2 otaqlı,55 m²,4/5 mərtəbə,135 000
İnşaatçılar m.,3 otaqlı,124 m²,17/20 mərtəbə,299 000
20 Yanvar m.,2 otaqlı,81.6 m²,2/20 mərtəbə,187 680
20 Yanvar m.,2 otaqlı,43.2 m²,3/19 mərtəbə,115 000
20 Yanvar m.,3 otaqlı,87.5 m²,19/20 mərtəbə,188 000
Memar Əcəmi m.,3 otaqlı,132 m²,2/12 mərtəbə,210 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
20 Yanvar m.,2 otaqlı,54 m²,4/5 mərtəbə,135 000
20 Yanvar m.,2 otaqlı,72 m²,7/16 mərtəbə,185 000
20 Yanvar m.,2 otaqlı,52 m²,4/5 mərtəbə,135 500
20 Yanvar m.,2 otaqlı,50 m²,4/5 mərtəbə,135 000
İnşaatçılar m.,3 otaqlı,125 m²,7/19 mərtəbə,299 000
20 Yanvar m.,2 otaqlı,47.2 m²,7/20 mərtəbə,137 400
20 Yanvar m.,3 otaqlı,72 m²,4/17 mərtəbə,174 000
8 Noyabr m.,3 otaqlı,104 m²,11/14 mərtəbə,250 000
20 Yanvar m.,3 otaqlı,110 m²,14/17 mərtəbə,255 000
8 Noyabr m.,2 otaqlı,72 m²,6/18 mərtəbə,148 000
İnşaatçılar m.,3 otaqlı,110 m²,3/16 mərtəbə,265 000
20 Yanvar m.,3 otaqlı,90 m²,12/19 mərtəbə,235 000
Memar Əcəmi m.,2 otaqlı,55 m²,4/5 mərtəbə,135 000
20 Yanvar m.,3 otaqlı,100 m²,10/20 mərtəbə,260 000
20 Yanvar m.,3 otaqlı,100 m²,14/20 mərtəbə,240 000
20 Yanvar m.,6 otaqlı,420 m²,17/17 mərtəbə,600 000
20 Yanvar m.,3 otaqlı,90 m²,16/20 mərtəbə,218 000
20 Yanvar m.,2 otaqlı,79 m²,4/18 mərtəbə,178 000
Memar Əcəmi m.,3 otaqlı,80 m²,3/5 mərtəbə,165 000
20 Yanvar m.,2 otaqlı,45 m²,5/20 mərtəbə,130 000
Memar Əcəmi m.,3 otaqlı,132 m²,2/12 mərtəbə,210 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
8 Noyabr m.,2 otaqlı,50 m²,4/13 mərtəbə,159 000
20 Yanvar m.,3 otaqlı,105 m²,2/17 mərtəbə,270 000
20 Yanvar m.,3 otaqlı,101.3 m²,20/20 mərtəbə,232 990
20 Yanvar m.,2 otaqlı,50 m²,15/18 mərtəbə,136 000
20 Yanvar m.,2 otaqlı,47.3 m²,20/20 mərtəbə,129 602
20 Yanvar m.,5 otaqlı,111 m²,4/9 mərtəbə,215 000
İnşaatçılar m.,3 otaqlı,132 m²,15/19 mərtəbə,300 000
20 Yanvar m.,4 otaqlı,186 m²,7/27 mərtəbə,399 000
İnşaatçılar m.,2 otaqlı,85 m²,17/19 mərtəbə,228 000
Memar Əcəmi m.,3 otaqlı,98 m²,9/12 mərtəbə,198 000
8 Noyabr m.,3 otaqlı,140 m²,10/16 mərtəbə,315 000
8 Noyabr m.,2 otaqlı,55 m²,13/14 mərtəbə,175 000
İnşaatçılar m.,2 otaqlı,90 m²,8/19 mərtəbə,246 000
Memar Əcəmi m.,2 otaqlı,45 m²,3/5 mərtəbə,133 000
20 Yanvar m.,3 otaqlı,90 m²,4/7 mərtəbə,210 000
20 Yanvar m.,2 otaqlı,105 m²,11/18 mərtəbə,228 000
20 Yanvar m.,2 otaqlı,75 m²,16/18 mərtəbə,170 000
20 Yanvar m.,2 otaqlı,70 m²,13/18 mərtəbə,165 000
Memar Əcəmi m.,2 otaqlı,45 m²,2/5 mərtəbə,136 000
20 Yanvar m.,3 otaqlı,98 m²,17/19 mərtəbə,228 000
20 Yanvar m.,2 otaqlı,56 m²,2/16 mərtəbə,149 000
20 Yanvar m.,3 otaqlı,125 m²,2/16 mərtəbə,250 000
20 Yanvar m.,2 otaqlı,52 m²,13/18 mərtəbə,130 000
Memar Əcəmi m.,2 otaqlı,50 m²,3/5 mərtəbə,114 000
20 Yanvar m.,2 otaqlı,47 m²,7/19 mərtəbə,138 000
8 Noyabr m.,2 otaqlı,50 m²,9/14 mərtəbə,159 000
İnşaatçılar m.,3 otaqlı,125 m²,7/19 mərtəbə,299 000
20 Yanvar m.,3 otaqlı,109 m²,16/16 mərtəbə,223 000
20 Yanvar m.,2 otaqlı,52 m²,4/5 mərtəbə,135 000
20 Yanvar m.,3 otaqlı,105 m²,17/19 mərtəbə,228 000
8 Noyabr m.,2 otaqlı,72 m²,6/18 mərtəbə,148 000
20 Yanvar m.,4 otaqlı,186 m²,7/27 mərtəbə,399 000
20 Yanvar m.,3 otaqlı,95.8 m²,12/14 mərtəbə,182 978
20 Yanvar m.,3 otaqlı,95 m²,13/19 mərtəbə,260 000
20 Yanvar m.,4 otaqlı,210 m²,2/18 mərtəbə,290 000
20 Yanvar m.,3 otaqlı,78 m²,4/14 mərtəbə,225 000
20 Yanvar m.,3 otaqlı,70.2 m²,7/19 mərtəbə,178 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
20 Yanvar m.,3 otaqlı,87.5 m²,19/20 mərtəbə,188 000
20 Yanvar m.,3 otaqlı,115 m²,11/21 mərtəbə,230 000
İnşaatçılar m.,2 otaqlı,72 m²,7/16 mərtəbə,180 000
8 Noyabr m.,3 otaqlı,152.5 m²,9/11 mərtəbə,350 000
Memar Əcəmi m.,3 otaqlı,70 m²,2/5 mərtəbə,168 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
20 Yanvar m.,2 otaqlı,73 m²,8/17 mərtəbə,177 600
20 Yanvar m.,3 otaqlı,130 m²,2/16 mərtəbə,250 000
20 Yanvar m.,2 otaqlı,52 m²,4/5 mərtəbə,140 000
20 Yanvar m.,2 otaqlı,87 m²,16/18 mərtəbə,180 000
20 Yanvar m.,4 otaqlı,150 m²,10/23 mərtəbə,270 000
20 Yanvar m.,5 otaqlı,120 m²,1/9 mərtəbə,174 000
20 Yanvar m.,5 otaqlı,120 m²,5/9 mərtəbə,193 000
8 Noyabr m.,3 otaqlı,135 m²,8/16 mərtəbə,285 000
20 Yanvar m.,4 otaqlı,175 m²,18/19 mərtəbə,380 000
20 Yanvar m.,3 otaqlı,150 m²,20/21 mərtəbə,240 000
20 Yanvar m.,2 otaqlı,102 m²,12/21 mərtəbə,195 000
20 Yanvar m.,2 otaqlı,43.2 m²,3/19 mərtəbə,115 000
20 Yanvar m.,3 otaqlı,92 m²,19/20 mərtəbə,188 000
20 Yanvar m.,2 otaqlı,52.9 m²,20/20 mərtəbə,150 765
İnşaatçılar m.,3 otaqlı,140 m²,11/11 mərtəbə,147 000
20 Yanvar m.,3 otaqlı,110 m²,14/17 mərtəbə,255 000
20 Yanvar m.,2 otaqlı,88.8 m²,5/14 mərtəbə,183 816
20 Yanvar m.,2 otaqlı,75 m²,18/19 mərtəbə,210 000
İnşaatçılar m.,2 otaqlı,65 m²,3/19 mərtəbə,107 000
Memar Əcəmi m.,2 otaqlı,59 m²,3/5 mərtəbə,136 000
20 Yanvar m.,2 otaqlı,75 m²,12/19 mərtəbə,198 000
20 Yanvar m.,2 otaqlı,50 m²,3/7 mərtəbə,150 000
20 Yanvar m.,2 otaqlı,45 m²,7/19 mərtəbə,138 000
20 Yanvar m.,2 otaqlı,55 m²,5/5 mərtəbə,117 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
Memar Əcəmi m.,3 otaqlı,176 m²,9/21 mərtəbə,300 000
8 Noyabr m.,3 otaqlı,108 m²,4/27 mərtəbə,343 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
20 Yanvar m.,2 otaqlı,56 m²,3/16 mərtəbə,149 000
20 Yanvar m.,2 otaqlı,90 m²,12/17 mərtəbə,255 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
20 Yanvar m.,2 otaqlı,50 m²,3/7 mərtəbə,148 000
20 Yanvar m.,3 otaqlı,105 m²,13/17 mərtəbə,229 500
Memar Əcəmi m.,1 otaqlı,34 m²,3/5 mərtəbə,105 000
8 Noyabr m.,3 otaqlı,105 m²,25/27 mərtəbə,374 000
20 Yanvar m.,2 otaqlı,47 m²,8/20 mərtəbə,138 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
20 Yanvar m.,3 otaqlı,140 m²,6/22 mərtəbə,279 000
8 Noyabr m.,3 otaqlı,100 m²,6/17 mərtəbə,340 000
20 Yanvar m.,2 otaqlı,47 m²,9/13 mərtəbə,125 000
20 Yanvar m.,3 otaqlı,105 m²,2/17 mərtəbə,270 000
20 Yanvar m.,2 otaqlı,47.1 m²,18/20 mərtəbə,129 525
20 Yanvar m.,2 otaqlı,90 m²,20/20 mərtəbə,202 500
20 Yanvar m.,4 otaqlı,130 m²,17/17 mərtəbə,245 000
8 Noyabr m.,3 otaqlı,100 m²,6/17 mərtəbə,340 000
8 Noyabr m.,3 otaqlı,100 m²,6/16 mərtəbə,340 000
20 Yanvar m.,2 otaqlı,48 m²,1/5 mərtəbə,120 000
8 Noyabr m.,3 otaqlı,130 m²,15/18 mərtəbə,240 000
20 Yanvar m.,2 otaqlı,50 m²,15/18 mərtəbə,136 000
20 Yanvar m.,2 otaqlı,78 m²,5/18 mərtəbə,178 000
20 Yanvar m.,2 otaqlı,70 m²,1/4 mərtəbə,84 000
20 Yanvar m.,2 otaqlı,50 m²,5/20 mərtəbə,130 000
Memar Əcəmi m.,3 otaqlı,160 m²,5/11 mərtəbə,280 000
Memar Əcəmi m.,4 otaqlı,100 m²,2/9 mərtəbə,240 000
Memar Əcəmi m.,3 otaqlı,70 m²,5/5 mərtəbə,114 000
20 Yanvar m.,3 otaqlı,97.1 m²,3/8 mərtəbə,188 000
Memar Əcəmi m.,3 otaqlı,98 m²,9/12 mərtəbə,198 000
8 Noyabr m.,3 otaqlı,136 m²,6/17 mərtəbə,300 000
Memar Əcəmi m.,2 otaqlı,45 m²,2/5 mərtəbə,112 000
Memar Əcəmi m.,2 otaqlı,55 m²,4/5 mərtəbə,120 000
Memar Əcəmi m.,2 otaqlı,38 m²,1/5 mərtəbə,103 000
20 Yanvar m.,2 otaqlı,52 m²,3/5 mərtəbə,129 000
İnşaatçılar m.,2 otaqlı,52 m²,3/5 mərtəbə,132 900
20 Yanvar m.,3 otaqlı,85 m²,2/5 mərtəbə,177 000
20 Yanvar m.,2 otaqlı,52 m²,4/5 mərtəbə,135 000
20 Yanvar m.,3 otaqlı,125 m²,17/19 mərtəbə,299 000
20 Yanvar m.,3 otaqlı,140 m²,15/19 mərtəbə,250 000
Memar Əcəmi m.,3 otaqlı,70 m²,3/5 mərtəbə,175 000
20 Yanvar m.,2 otaqlı,90 m²,20/20 mərtəbə,202 500
Memar Əcəmi m.,3 otaqlı,132 m²,2/12 mərtəbə,210 000
Memar Əcəmi m.,3 otaqlı,57 m²,13/17 mərtəbə,176 000
20 Yanvar m.,3 otaqlı,87.5 m²,19/20 mərtəbə,188 000
20 Yanvar m.,3 otaqlı,140 m²,4/18 mərtəbə,270 000
Memar Əcəmi m.,2 otaqlı,60 m²,17/17 mərtəbə,167 000
20 Yanvar m.,2 otaqlı,60 m²,10/17 mərtəbə,145 000
8 Noyabr m.,3 otaqlı,145 m²,11/27 mərtəbə,324 000
20 Yanvar m.,4 otaqlı,140 m²,5/20 mərtəbə,260 000
20 Yanvar m.,2 otaqlı,148 m²,3/20 mərtəbə,240 000
20 Yanvar m.,4 otaqlı,210 m²,2/16 mərtəbə,290 000
20 Yanvar m.,2 otaqlı,50 m²,11/18 mərtəbə,132 000
Memar Əcəmi m.,3 otaqlı,111 m²,2/10 mərtəbə,275 000
Memar Əcəmi m.,3 otaqlı,108.4 m²,12/18 mərtəbə,285 000
20 Yanvar m.,3 otaqlı,61 m²,14/20 mərtəbə,158 000
20 Yanvar m.,4 otaqlı,210 m²,9/17 mərtəbə,415 000
Memar Əcəmi m.,2 otaqlı,55 m²,4/5 mərtəbə,129 000
20 Yanvar m.,2 otaqlı,76.2 m²,11/15 mərtəbə,213 000
20 Yanvar m.,2 otaqlı,67 m²,5/15 mərtəbə,180 000
20 Yanvar m.,3 otaqlı,141 m²,8/21 mərtəbə,287 000
Memar Əcəmi m.,2 otaqlı,65 m²,2/13 mərtəbə,159 000
20 Yanvar m.,3 otaqlı,95 m²,15/19 mərtəbə,235 000
20 Yanvar m.,2 otaqlı,50 m²,4/5 mərtəbə,122 000
8 Noyabr m.,2 otaqlı,84 m²,16/18 mərtəbə,195 000
8 Noyabr m.,3 otaqlı,117 m²,15/17 mərtəbə,250 000
8 Noyabr m.,3 otaqlı,102 m²,6/16 mərtəbə,340 000
20 Yanvar m.,2 otaqlı,77 m²,12/19 mərtəbə,198 000
Memar Əcəmi m.,2 otaqlı,60 m²,4/5 mərtəbə,126 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,3/9 mərtəbə,202 000
Azadlıq Prospekti m.,1 otaqlı,60 m²,16/16 mərtəbə,122 000
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,6/14 mərtəbə,120 575
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,3/13 mərtəbə,116 025
Azadlıq Prospekti m.,3 otaqlı,52 m²,3/5 mərtəbə,128 000
Azadlıq Prospekti m.,2 otaqlı,84 m²,6/12 mərtəbə,200 000
Azadlıq Prospekti m.,2 otaqlı,72 m²,6/16 mərtəbə,140 000
Azadlıq Prospekti m.,3 otaqlı,110 m²,16/19 mərtəbə,215 000
Azadlıq Prospekti m.,4 otaqlı,200 m²,12/17 mərtəbə,388 000
Azadlıq Prospekti m.,2 otaqlı,50 m²,10/15 mərtəbə,152 000
Azadlıq Prospekti m.,2 otaqlı,80 m²,7/16 mərtəbə,190 000
Azadlıq Prospekti m.,5 otaqlı,120 m²,4/9 mərtəbə,280 000
Azadlıq Prospekti m.,3 otaqlı,110 m²,9/13 mərtəbə,264 000
Azadlıq Prospekti m.,2 otaqlı,98 m²,10/16 mərtəbə,185 000
Azadlıq Prospekti m.,3 otaqlı,160 m²,11/11 mərtəbə,350 000
Azadlıq Prospekti m.,2 otaqlı,100 m²,7/17 mərtəbə,235 000
Azadlıq Prospekti m.,3 otaqlı,131 m²,17/18 mərtəbə,255 000
Azadlıq Prospekti m.,3 otaqlı,120 m²,11/12 mərtəbə,264 000
Azadlıq Prospekti m.,3 otaqlı,111.8 m²,12/13 mərtəbə,273 910
Azadlıq Prospekti m.,2 otaqlı,65 m²,8/9 mərtəbə,150 000
Azadlıq Prospekti m.,3 otaqlı,80 m²,5/9 mərtəbə,195 000
Azadlıq Prospekti m.,2 otaqlı,98 m²,12/19 mərtəbə,205 000
Azadlıq Prospekti m.,2 otaqlı,65 m²,7/9 mərtəbə,155 000
Azadlıq Prospekti m.,2 otaqlı,46 m²,2/5 mərtəbə,135 000
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,3/13 mərtəbə,116 025
Azadlıq Prospekti m.,2 otaqlı,75 m²,7/16 mərtəbə,190 000
Azadlıq Prospekti m.,3 otaqlı,107.7 m²,7/13 mərtəbə,263 865
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,6/14 mərtəbə,120 575
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,6/14 mərtəbə,120 575
Azadlıq Prospekti m.,1 otaqlı,45.5 m²,2/13 mərtəbə,113 750
Azadlıq Prospekti m.,4 otaqlı,150 m²,4/18 mərtəbə,275 000
Azadlıq Prospekti m.,3 otaqlı,107.7 m²,7/13 mərtəbə,263 865
Azadlıq Prospekti m.,2 otaqlı,75 m²,4/12 mərtəbə,176 500
Azadlıq Prospekti m.,2 otaqlı,60 m²,8/17 mərtəbə,154 000
